command_linear_x,command_linear_y,command_angular_z,linear_x,linear_y,linear_z,base_x,base_y,base_z,cot,joint_position0,joint_position1,joint_position2,joint_position3,joint_position4,joint_position5,joint_position6,joint_position7,joint_position8,joint_position9,joint_position10,joint_position11,joint_position12,joint_position13,joint_position14,joint_position15,joint_velocity0,joint_velocity1,joint_velocity2,joint_velocity3,joint_velocity4,joint_velocity5,joint_velocity6,joint_velocity7,joint_velocity8,joint_velocity9,joint_velocity10,joint_velocity11,joint_velocity12,joint_velocity13,joint_velocity14,joint_velocity15,joint_torque0,joint_torque1,joint_torque2,joint_torque3,joint_torque4,joint_torque5,joint_torque6,joint_torque7,joint_torque8,joint_torque9,joint_torque10,joint_torque11,joint_torque12,joint_torque13,joint_torque14,joint_torque15,time
0.0,0.0,0.0,-0.0004905784347248114,0.0002421958746305605,0.00045475561919489034,15.484538783791283,161.39391055925725,-2.640792069371031,2.409645723234409,0.43303828956159346,1.0162015816916716,-2.277436124766531,-1.5056837513780874,-0.12258568566086833,1.0745069870919537,-2.45166913717071,2.819655358368344,0.2999413364504013,-1.1056203637386393,2.4324683470228696,0.5696030849277038,-0.16829660827396836,-1.047645952803957,2.425061483324671,1.8679579923826148,-0.00020214228897004696,-0.00023443542963808971,0.0006269172419847065,-0.00048591644519654117,1.4682502043609504e-05,-0.00026422108984119923,0.00045478025337052194,0.001341518441282497,0.00020237837737325132,-0.0002113105069266939,0.0005697544372772694,0.00045285706026432926,-7.212797551088805e-05,-0.00028956494375389293,0.0008383759045925104,0.0015763062996714964,-2.0861580452304676,-2.344120328411734,15.435705576937623,3.385392711206448,14.503506338669478,-4.8765186444382,29.516419428257855,5.113500305480021,-25.26175399499437,14.859266246023354,-22.58066695745737,3.806522787714297,11.009411443230565,4.9074703286761885,-15.426645507110408,-4.078408176913583,0.0
0.0,0.0,0.0,-0.0004905784347248114,0.0002421958746305605,0.00045475561919489034,15.484538783791283,161.39391055925725,-2.640792069371031,2.409645723234409,0.43303828956159346,1.0162015816916716,-2.277436124766531,-1.5056837513780874,-0.12258568566086833,1.0745069870919537,-2.45166913717071,2.819655358368344,0.2999413364504013,-1.1056203637386393,2.4324683470228696,0.5696030849277038,-0.16829660827396836,-1.047645952803957,2.425061483324671,1.8679579923826148,-0.00020214228897004696,-0.00023443542963808971,0.0006269172419847065,-0.00048591644519654117,1.4682502043609504e-05,-0.00026422108984119923,0.00045478025337052194,0.001341518441282497,0.00020237837737325132,-0.0002113105069266939,0.0005697544372772694,0.00045285706026432926,-7.212797551088805e-05,-0.00028956494375389293,0.0008383759045925104,0.0015763062996714964,-2.0861580452304676,-2.344120328411734,15.435705576937623,3.385392711206448,14.503506338669478,-4.8765186444382,29.516419428257855,5.113500305480021,-25.26175399499437,14.859266246023354,-22.58066695745737,3.806522787714297,11.009411443230565,4.9074703286761885,-15.426645507110408,-4.078408176913583,0.5
0.0,0.0,0.0,-0.0004905784347248114,0.0002421958746305605,0.00045475561919489034,15.484538783791283,161.39391055925725,-2.640792069371031,1.5263630651803566,0.43303828956159346,1.0162015816916716,-2.277436124766531,-1.5056837513780874,-0.12258568566086833,1.0745069870919537,-2.45166913717071,2.819655358368344,0.2999413364504013,-1.1056203637386393,2.4324683470228696,0.5696030849277038,-0.16829660827396836,-1.047645952803957,2.425061483324671,1.8679579923826148,-0.00020214228897004696,-0.00023443542963808971,0.0006269172419847065,-0.00048591644519654117,1.4682502043609504e-05,-0.00026422108984119923,0.00045478025337052194,0.001341518441282497,0.00020237837737325132,-0.0002113105069266939,0.0005697544372772694,0.00045285706026432926,-7.212797551088805e-05,-0.00028956494375389293,0.0008383759045925104,0.0015763062996714964,-2.0861580452304676,-2.344120328411734,15.435705576937623,3.385392711206448,14.503506338669478,-4.8765186444382,29.516419428257855,5.113500305480021,-25.26175399499437,14.859266246023354,-22.58066695745737,3.806522787714297,11.009411443230565,4.9074703286761885,-15.426645507110408,-4.078408176913583,1.0
0.0,0.0,0.0,-0.0004905784347248114,0.0002421958746305605,0.00045475561919489034,15.484538783791283,161.39391055925725,-2.640792069371031,1.0033086813385172,0.43303828956159346,1.0162015816916716,-2.277436124766531,-1.5056837513780874,-0.12258568566086833,1.0745069870919537,-2.45166913717071,2.819655358368344,0.2999413364504013,-1.1056203637386393,2.4324683470228696,0.5696030849277038,-0.16829660827396836,-1.047645952803957,2.425061483324671,1.8679579923826148,-0.00020214228897004696,-0.00023443542963808971,0.0006269172419847065,-0.00048591644519654117,1.4682502043609504e-05,-0.00026422108984119923,0.00045478025337052194,0.001341518441282497,0.00020237837737325132,-0.0002113105069266939,0.0005697544372772694,0.00045285706026432926,-7.212797551088805e-05,-0.00028956494375389293,0.0008383759045925104,0.0015763062996714964,-2.0861580452304676,-2.344120328411734,15.435705576937623,3.385392711206448,14.503506338669478,-4.8765186444382,29.516419428257855,5.113500305480021,-25.26175399499437,14.859266246023354,-22.58066695745737,3.806522787714297,11.009411443230565,4.9074703286761885,-15.426645507110408,-4.078408176913583,1.5
0.0,0.0,0.0,-0.00024709838018669334,-5.497498916507586e-05,-8.233291169498533e-05,15.485899779797627,161.3953402008293,-2.640832324820415,1.4444576077427222,0.43287488624453546,1.0158789283037186,-2.2766616785526277,-1.5058358450580869,-0.12242701113224029,1.0742701500654221,-2.4509929168224334,2.819558874249015,0.30019226029515267,-1.105807608962059,2.433017406463623,0.5694796397487187,-0.16834732480347156,-1.0478507053852082,2.425846837759018,1.8678561910906162,-0.0002470978751803802,-0.00043252142002740614,0.001266368112647853,-0.0004599212808817151,0.0003252928465516862,-0.00016224880513570126,0.000983479965815955,-0.00047199807020656013,0.00038827705171752227,-0.0003584127849905787,0.0009037686415872398,-0.0001208501620619502,-0.00012422474141661816,-0.00035124934074173787,0.0012514221924252924,-0.00018819376707150475,-2.537454788684845,-2.8688815593719483,15.909449882507325,3.292543308734894,14.654265809059144,-5.153670198917389,29.69700262069702,5.116699314117431,-25.012533979415892,14.990039467811584,-22.510214262008667,3.724383006095886,10.919185495376587,4.913235394954682,-15.303039975166321,-3.974540228843689,2.0
0.0,0.0,0.0,7.245796147659203e-05,-0.00017068202168640033,-0.0005847485007466899,15.48543639153336,161.39304662817608,-2.6411524898984204,1.5384259226621242,0.4329239019751549,1.0160397630929947,-2.2769658970832825,-1.5058046448775597,-0.12247758470475674,1.074356290102005,-2.4511660885810853,2.819592214737207,0.30003310516476633,-1.1057246392965316,2.4327762603759764,0.5695329920199698,-0.16832622997462748,-1.0477324002981185,2.4254077661037443,1.8678997687284262,0.0003509524380021226,0.00047548469468486094,-0.001581755399482909,-0.0003861817812441432,-0.0004142587298222259,0.0003919087874085987,-0.0011504851689739443,0.0008777190325360246,-0.00036084921561041933,0.0004047628291481978,-0.0010950693828735165,0.0004657864429721156,9.901851370003557e-05,0.0005148882608927166,-0.0015971848868583552,-2.5057046804671003e-05,-2.3012326419353486,-2.4986283886432648,15.67301245212555,3.343458083868027,14.664749360084533,-4.997348170280457,29.801678638458252,5.082409205436707,-25.33446823120117,14.99773537158966,-22.68661410331726,3.796528356075287,11.032033524513245,4.968394079208374,-15.575932760238647,-4.031202099323273,2.5
0.0,0.0,0.0,-0.0005947829636625497,-0.00018346721495296082,-0.00014195228860241823,15.486487020865788,161.4006968514191,-2.6378479324727073,2.178352814752229,0.4329881422221661,1.0161991399526595,-2.277387591600418,-1.5056746422528287,-0.12260785359889269,1.074481793642044,-2.451524270772934,2.8196719191955064,0.2998366843163967,-1.105556293129921,2.432313920259476,0.5696971122349781,-0.16832515381276608,-1.0475654619932175,2.4247674572467806,1.8680398774253164,-0.00014639522609146885,-1.1337909127860221e-05,0.0003034534621566332,0.0011667008574004051,-5.298013243041182e-06,0.00016550628684436404,-0.000420328778091049,0.00045349124493062226,-0.00023391513675869862,0.00025292633759269604,-0.0003033015791613808,0.0003929631063497438,-8.570079244619708e-05,1.4676344620616128e-05,-0.000237298349919601,0.0003065996245297856,-2.2663626503944396,-2.433774721622467,15.704207491874694,3.334801800251007,14.688334026336669,-4.975339331626892,29.916150636672974,5.033076894283295,-25.45296537399292,15.06301462650299,-22.85146862030029,3.8810605907440188,11.090728063583374,5.002534444332123,-15.804559392929077,-4.000582219362259,3.0
0.0,0.0,0.0,-0.00019518491215674366,0.0003500421395638068,-8.234796353871355e-05,15.486277317666856,161.3915118662913,-2.641162221613336,3.097761833505532,0.43291071891784666,1.0160698419809342,-2.2770598423480988,-1.5057203246201398,-0.12257813263684511,1.07439643740654,-2.45130388379097,2.8196590249185176,0.29992117673158647,-1.105666527748108,2.4326310288906097,0.5697061921578793,-0.16839454263448717,-1.047688985466957,2.425219863653183,1.868009283946176,-0.00019049466770593046,-0.00032419198965455003,0.0007288575032723023,-7.332214197866418e-05,0.0004917364746970026,-0.00044720184526235733,0.000931320248572775,1.0527553867255536e-05,0.0002734848476261063,-0.0003199437076388715,0.0009562434511822984,0.00037407864610569837,-6.782186899082332e-05,-0.00019404669980150935,0.0007383025147433951,-0.00039425907552253814,-2.421024510860443,-2.6385626339912416,15.835192732810974,3.294698121547699,14.680331082344056,-5.043361580371856,29.82117705345154,5.047021872997284,-25.272865724563598,15.002940311431885,-22.64611608505249,3.860355702638626,10.98689917087555,4.934915606975555,-15.516560091972352,-3.957209452390671,3.5
0.0,0.0,0.0,-5.4210122556285e-05,-0.0002865253363391326,0.0002200739141136855,15.487720512006156,161.39276048108445,-2.6410890660446307,2.5029288834005725,0.43289190128445626,1.0160475647449494,-2.276954231262207,-1.505764033335413,-0.12253558851778507,1.074361806511879,-2.451184047460556,2.8196377510467783,0.2999578468501568,-1.1056910878419877,2.4326795721054078,0.5696685130057626,-0.1683813614398241,-1.047706265449524,2.4252963078022005,1.86797947505926,0.0002851340136917766,0.0005510304420164279,-0.0012767613437259266,0.0005802497664880321,-0.00021280592786384624,0.0003395943521721009,-0.0008653710611859617,0.0013648455941849787,-0.00044753500855234524,0.0003107535979617986,-0.0011799691561229177,-0.0004186672662654643,0.00014478663669856016,0.00047857316740713106,-0.0015732815606110504,-0.000197057597527527,-2.389947121143341,-2.560848435163498,15.838931741714477,3.309174212217331,14.711041359901428,-5.054417722225189,29.858028221130372,5.057301967144013,-25.32259813308716,15.06271460056305,-22.763284616470337,3.87711657166481,11.026429862976075,4.994407913684845,-15.623732738494873,-3.9557765352725984,4.0
0.0,0.0,0.0,-0.000442888398271329,-0.00026312514110607985,-0.00015324127911203037,15.485126977385153,161.39355522986295,-2.640992629720575,2.9156259996130753,0.43302205443382263,1.0162826597690582,-2.2775848627090456,-1.5055741077136182,-0.12269653711467982,1.0745448440313339,-2.4517357921600342,2.819831230740271,0.2997284685075283,-1.105525505542755,2.4322181487083436,0.5698230832915498,-0.1683723721653223,-1.047522931098938,2.424614666700363,1.8681489151466033,0.00011330125717891058,0.0001145395495378458,-2.819520787579063e-05,0.0002833651330399543,-0.0002808008006156434,0.00012767419560890962,-0.0002539144889927752,0.00018643672428361998,-0.0002127691514976025,2.6749769055443142e-05,4.989160803705943e-05,1.5095108985213014e-05,-0.0002016917259768315,7.464016001759067e-05,9.227420597391519e-05,0.0010209363219814674,-2.18744721531868,-2.368234175443649,15.617877893447876,3.3305600810050966,14.644093365669251,-4.94678165435791,29.828174114227295,5.015501501560212,-25.477291870117188,15.016766891479492,-22.73950574874878,3.9108498811721804,11.053819632530212,4.984158473014832,-15.654810876846314,-3.9581037068367007,4.5
